"itemid";"clock";"num";"value_min";"value_avg";"value_max"
159138;1553353200;60;20553120;41638403;90051488
159138;1553349600;60;32352928;47732823;75619624
159138;1553346000;60;27521344;50560555;75312064
159138;1553342400;60;11729696;36114621;70801040
159138;1553338800;60;9375480;24430221;43345320
159138;1553335200;60;718656;18736080;35203680
159138;1553331600;60;536128;17475114;28149392
159138;1553328000;60;391320;18888464;30985336
159138;1553324400;60;306144;17484801;29702856
159138;1553320800;60;1004664;17145330;28117624
159138;1553317200;60;3673816;19986003;37923784
159138;1553313600;60;2226792;20557359;52951216
159138;1553310000;60;3923704;19535329;30694824
159138;1553306400;60;3347664;19224461;33519240
159138;1553302800;60;9610968;20593479;34661816
159138;1553299200;60;5137120;37291731;65247864
159138;1553295600;60;42561392;82515354;117954248
159138;1553292000;60;88615200;159297658;243355848
159138;1553288400;60;97660128;178113608;244064792
159138;1553284800;60;117076096;168013610;248243360
159138;1553281200;60;193156176;233133927;248040272
159138;1553277600;60;207963240;236725264;246205344
159138;1553274000;60;234662216;244459789;248169024
159138;1553270400;60;182195016;229928600;245840992
159138;1553266800;60;154683232;189743714;243683960
159138;1553263200;60;162498632;208008780;244089520
159138;1553259600;59;194518640;232279233;245363080
159138;1553256000;60;149507936;186961599;232311048
159138;1553252400;60;64033600;139637117;188494736
159138;1553248800;60;19959280;50057407;105176840
159138;1553245200;60;1985792;14023338;60942936
159138;1553241600;60;875200;4850709;15349624
159138;1553238000;60;683704;4881564;21100616
159138;1553234400;60;1405992;5957079;15462840
159138;1553230800;60;1056984;6757734;25104688
159138;1553227200;60;990104;11010161;38815248
159138;1553223600;60;1440632;9692771;20357408
159138;1553220000;60;4318872;12397394;27250776
159138;1553216400;60;7231288;15944614;31235456
159138;1553212800;60;11993320;45496240;102298112
159138;1553209200;60;58288624;93004049;128360768
159138;1553205600;60;85968376;122729263;182947128
159138;1553202000;60;105824456;156340740;224923648
159138;1553198400;60;123816312;171777471;222968720
159138;1553194800;60;176621480;226603221;245476304
159138;1553191200;60;216479968;241861734;248396320
159138;1553187600;60;244200832;245203677;248030344
159138;1553184000;60;244183152;245235752;248051352
159138;1553180400;60;186672136;234178157;245624728
159138;1553176800;60;189782960;221345051;244794184
159138;1553173200;60;209652232;239149185;245497432
159138;1553169600;60;211331352;238858628;245354808
159138;1553166000;60;118699240;182117954;233412544
159138;1553162400;60;24219408;82427457;139356176
159138;1553158800;60;613016;15705930;53061688
159138;1553155200;60;9723536;14896862;27517528
159138;1553151600;60;9445776;13507425;23717280
159138;1553148000;60;9532128;14436618;30334144
159138;1553144400;60;2147504;7207948;19163752
159138;1553140800;60;1724856;8399762;20104848
159138;1553137200;60;2983120;17400673;29471416
159138;1553133600;60;11187744;18764610;28419640
159138;1553130000;60;10530240;18746577;42383784
159138;1553126400;60;21924328;48563547;93038176
159138;1553122800;60;66547088;93750203;156833784
159138;1553119200;60;72727920;115473788;178334952
159138;1553115600;60;81184280;108998635;142501040
159138;1553112000;60;117440952;171763235;244823096
159138;1553108400;60;164280360;215953667;246774072
159138;1553104800;60;189092160;223181675;245087288
159138;1553101200;60;214923352;242519094;247587816
159138;1553097600;59;237041496;244533849;247903512
159138;1553094000;60;218775784;240987346;245591504
159138;1553090400;60;195267496;235208044;245541920
159138;1553086800;60;214634600;238961417;247826872
159138;1553083200;60;229593640;244552789;248058664
159138;1553079600;60;133434304;198662281;245916000
159138;1553076000;60;33854224;84740181;151953304
159138;1553072400;60;2207144;19407830;67249736
159138;1553068800;60;189912;3500990;12274248
159138;1553065200;60;375120;7097287;38914392
159138;1553061600;60;273816;7581045;33155424
159138;1553058000;60;235280;9344954;27014712
159138;1553054400;60;871472;7825381;23204472
159138;1553050800;42;1091424;8124334;23332216
159138;1553047200;60;1315056;10521670;29039616
159138;1553043600;60;1960496;11872625;30760704
159138;1553040000;60;2839344;9201757;30297872
159138;1553036400;60;2911960;9772216;21259896
159138;1553032800;60;2449888;13842409;41607664
159138;1553029200;60;3684560;11514697;36415632
159138;1553025600;60;2383320;8733567;36305624
159138;1553022000;60;3426920;9613068;18127464
159138;1553018400;60;1703520;7431282;24364904
159138;1553014800;60;2655944;7679426;21585160
159138;1553011200;60;2415904;7786838;18038504
159138;1553007600;60;4260960;12894045;22449304
159138;1553004000;60;1726824;10094588;33220920
159138;1553000400;60;4186976;11817717;38379808
159138;1552996800;60;2518088;10317306;31986152
159138;1552993200;60;2319680;9271939;23408232
159138;1552989600;60;1492056;5317497;12730672
159138;1552986000;60;438152;6814043;28717712
159138;1552982400;60;282744;5990717;20908760
159138;1552978800;60;450792;6529580;25015312
159138;1552975200;59;253792;4815560;10451712
159138;1552971600;60;310736;5431013;21371840
159138;1552968000;60;13687432;20187942;33895592
159138;1552964400;60;2909744;18346663;29080824
159138;1552960800;60;2837784;19588983;32555520
159138;1552957200;60;1618584;21723968;55719912
159138;1552953600;60;14442384;35640639;58843816
159138;1552950000;60;41751056;68621335;99203824
159138;1552946400;60;61832472;97032848;161058224
159138;1552942800;60;95091928;142289331;180551896
159138;1552939200;60;112674176;151363045;191570248
159138;1552935600;60;140834648;191528243;245648200
159138;1552932000;60;171522360;218308313;245170528
159138;1552928400;60;212835376;240457309;245906064
159138;1552924800;60;215190392;239564019;245982752
159138;1552921200;60;180416504;225759380;245533792
159138;1552917600;60;158127168;213375054;242328896
159138;1552914000;60;226071968;241888613;247385496
159138;1552910400;60;178469936;229549601;245674224
159138;1552906800;60;108291120;175385791;245736304
159138;1552903200;60;40784880;77320936;147950568
159138;1552899600;60;2538824;15136879;63897720
159138;1552896000;60;1526456;6034029;14642072
159138;1552892400;60;1388944;4921492;15226312
159138;1552888800;60;1396880;5668973;14515832
159138;1552885200;60;1473888;8807765;50967280
159138;1552881600;60;1518368;6588225;23039168
159138;1552878000;60;1577560;7581490;26519824
159138;1552874400;60;2255704;9870075;17587416
159138;1552870800;60;1803480;8077646;18159464
159138;1552867200;60;2480776;13224538;43400288
159138;1552863600;60;2481048;9121501;28207408
159138;1552860000;60;2536544;11108928;41796208
159138;1552856400;60;1111336;20177258;71929504
159138;1552852800;60;982056;8665274;37657304
159138;1552849200;60;1295256;7707603;21720272
159138;1552845600;60;1581680;10809250;25690120
159138;1552842000;60;2086608;11513720;23691416
159138;1552838400;60;1883984;9997399;23097840
159138;1552834800;60;2456864;10619908;27611288
159138;1552831200;60;2819832;9078024;18083616
159138;1552827600;60;2479832;9790222;20933688
159138;1552824000;60;2721360;10986849;26118400
159138;1552820400;60;1956320;7471423;21043288
159138;1552816800;60;1391280;9327982;41595696
159138;1552813200;60;172400;7719594;24709928
159138;1552809600;60;149248;4552001;20153960
159138;1552806000;60;174200;4401143;19853568
159138;1552802400;60;173760;5105273;14680736
159138;1552798800;60;205184;5419326;16966152
159138;1552795200;60;341080;5840183;18654360
159138;1552791600;60;734336;7162738;22583536
159138;1552788000;60;1085480;8011389;19328000
159138;1552784400;60;816472;11017622;33262928
159138;1552780800;60;1779744;9875278;25096776
159138;1552777200;60;699528;8980954;27100584
159138;1552773600;60;1500968;11214494;28019000
159138;1552770000;60;2467920;11425543;24321344
159138;1552766400;60;11853576;26881589;63568544
159138;1552762800;60;12142952;43856928;75598120
159138;1552759200;60;24453712;38003692;54210808
159138;1552755600;59;26218672;43385382;82485224
159138;1552752000;60;29045136;62443902;143558920
159138;1552748400;60;23736248;40483886;71053352
159138;1552744800;60;30253472;50123469;79898776
159138;1552741200;60;22890552;38989681;70624096
159138;1552737600;60;26522384;45087845;96256272
159138;1552734000;60;22891512;40545949;74823200
159138;1552730400;60;1556280;12673782;40508528
159138;1552726800;60;507600;8239332;23927072
159138;1552723200;60;209640;4570552;14388840
159138;1552719600;60;240168;5694566;17217992
159138;1552716000;60;210080;6064134;31342856
159138;1552712400;60;914920;6158141;18713592
159138;1552708800;60;842656;6767313;17720424
159138;1552705200;60;2280904;9100412;24677768
159138;1552701600;60;1679496;9401518;21518056
159138;1552698000;60;2913296;11969012;22579744
159138;1552694400;60;7973664;29270304;63577584
159138;1552690800;60;41714888;67159799;116518296
159138;1552687200;60;50117416;90610930;122132192
159138;1552683600;60;86009760;119063853;172077832
159138;1552680000;60;111489240;152597031;238426312
159138;1552676400;60;169949840;224860751;248186184
159138;1552672800;60;194473744;237261132;247763344
159138;1552669200;60;189390368;229385982;246072384
159138;1552665600;60;207847336;242639488;248113896
159138;1552662000;60;162684536;224392558;245657512
159138;1552658400;60;171703600;216123225;245294792
159138;1552654800;60;176774696;220629378;245232680
159138;1552651200;60;172340680;226520289;245165600
159138;1552647600;60;84223584;152383464;236578432
159138;1552644000;60;28504024;58588143;101236112
159138;1552640400;60;1407224;15463129;54493040
159138;1552636800;60;650528;4852593;12683184
159138;1552633200;60;486512;5284305;26320352
159138;1552629600;60;474008;4826373;18696496
159138;1552626000;60;432816;5976348;14911872
159138;1552622400;60;1648568;10979013;25240424
159138;1552618800;60;2429120;9036445;27898312
159138;1552615200;60;1343832;11467283;28585456
159138;1552611600;60;2376728;13134738;30415760
159138;1552608000;60;8257640;70456854;141834864
159138;1552604400;60;67338760;100125573;133923488
159138;1552600800;60;73300200;113287853;166433216
159138;1552597200;60;97049976;151144989;239030264
159138;1552593600;60;118961408;180761768;232324208
159138;1552590000;59;163885136;223369363;247341264
159138;1552586400;60;240034360;244835330;245571776
159138;1552582800;61;214404960;242303519;245378168
159138;1552579200;59;200268520;234990047;246587984
159138;1552575600;60;203276456;234632561;246106792
159138;1552572000;60;199859200;235152890;246266464
159138;1552568400;60;207193080;237179189;245302200
159138;1552564800;60;189142680;237839041;245970968
159138;1552561200;60;102562992;165172302;220743632
159138;1552557600;60;28001656;74981148;141491936
159138;1552554000;60;1211664;14636512;38206680
159138;1552550400;60;363408;4297822;13013520
159138;1552546800;60;311560;4323143;13605392
159138;1552543200;60;327448;4073849;20478056
159138;1552539600;60;323032;5737988;18556048
159138;1552536000;60;1157208;9481107;20846680
159138;1552532400;60;2008440;9544187;25380888
159138;1552528800;60;2139504;9783121;21227184
159138;1552525200;60;3164944;10720225;32520648
159138;1552521600;60;11306416;33958723;66483496
159138;1552518000;60;49988352;73854626;111959192
159138;1552514400;60;71322376;112012731;152386176
159138;1552510800;60;96399176;136148032;188018360
159138;1552507200;60;127092264;167095314;230001360
159138;1552503600;60;158727624;204623073;242379488
159138;1552500000;60;176789648;226407406;245347640
159138;1552496400;60;212368936;239631844;248055872
159138;1552492800;60;223237352;244250457;247325920
159138;1552489200;60;182624064;239454936;245554568
159138;1552485600;60;170357144;227167050;248102800
159138;1552482000;60;191971968;233020148;245890792
159138;1552478400;60;214780824;242085992;248076160
159138;1552474800;60;239657016;245206680;248801976
159138;1552471200;60;20750440;65757534;245595080
159138;1552467600;60;1757768;13743089;52981432
159138;1552464000;60;725784;5325457;17180848
159138;1552460400;60;865544;5696364;17721264
159138;1552456800;60;293336;5050858;14246272
159138;1552453200;60;837328;7098656;24143232
159138;1552449600;60;1497744;5873117;17679992
159138;1552446000;33;960656;6145896;16759696
159138;1552442400;60;2744976;8417314;22355440
159138;1552438800;59;2370496;8730328;25354408
159138;1552435200;60;7048088;38543675;99247056
159138;1552431600;60;57696344;82431218;128347328
159138;1552428000;60;82699440;124994436;164326816
159138;1552424400;60;103218344;161039820;205438728
159138;1552420800;60;135722808;170627303;200882024
159138;1552417200;60;159513800;220111848;245376168
159138;1552413600;60;185669872;236041876;246647496
159138;1552410000;60;242877288;245008405;246361072
159138;1552406400;61;216224632;242553818;248102648
159138;1552402800;55;78906992;223672900;245309672
159138;1552399200;60;183685704;225463557;245435792
159138;1552395600;60;192491544;232418864;248288864
159138;1552392000;60;168847488;215225763;245310928
159138;1552388400;60;89702992;147641990;216431352
159138;1552384800;60;35800576;69102015;99608296
159138;1552381200;60;2601928;16057381;46014992
159138;1552377600;60;356432;5471293;14287752
159138;1552374000;60;692032;10813614;31146808
159138;1552370400;60;385440;15157692;43257560
159138;1552366800;60;773752;12652720;39906712
159138;1552363200;60;1111792;12971754;31145880
159138;1552359600;59;534072;9658186;31021360
159138;1552356000;60;2072264;10632846;28979992
159138;1552352400;60;2159320;12025873;36984936
159138;1552348800;60;6098848;44802099;93912216
159138;1552345200;60;54536056;88782292;164100304
159138;1552341600;60;66650848;100192892;140335248
159138;1552338000;60;73380080;123516487;186548984
159138;1552334400;60;119248336;168951832;216306952
159138;1552330800;60;187317080;229017747;247614224
159138;1552327200;60;167927960;231449499;247853224
159138;1552323600;60;214517496;239852024;247734632
159138;1552320000;60;11988800;237652459;247512104
159138;1552316400;60;0;217092818;245860120
159138;1552312800;60;161466744;228119209;245498312
159138;1552309200;60;171995456;240054788;247593056
159138;1552305600;60;172091224;232612544;245271464
159138;1552302000;60;89000760;164604338;245867800
159138;1552298400;60;32342968;69350544;94420896
159138;1552294800;60;599904;19853754;69437336
159138;1552291200;60;192760;4076328;17976712
159138;1552287600;60;524720;5384241;20594344
159138;1552284000;60;447816;5620487;16339512
159138;1552280400;60;196664;4899658;16678928
